idx,target
862,0.63012
862,0.631712
862,0.632031
862,0.631712
862,0.636335
862,0.641437
862,0.637552
862,0.637959
862,0.639591
862,0.638244
863,0.622743
863,0.623636
863,0.623752
863,0.624493
863,0.621775
863,0.625586
863,0.625861
863,0.625586
863,0.626684
863,0.626566
863,0.626841
863,0.627038
863,0.627353
863,0.627471
863,0.628536
863,0.628615
863,0.628931
863,0.63012
863,0.631712
863,0.632031
863,0.631712
863,0.636335
863,0.641437
863,0.637552
863,0.637959
863,0.639591
863,0.638244
863,0.63743
864,0.623636
864,0.623752
864,0.624493
864,0.621775
864,0.625586
864,0.625861
864,0.625586
864,0.626684
864,0.626566
864,0.626841
864,0.627038
864,0.627353
864,0.627471
864,0.628536
864,0.628615
864,0.628931
864,0.63012
864,0.631712
864,0.632031
864,0.631712
864,0.636335
864,0.641437
864,0.637552
864,0.637959
864,0.639591
864,0.638244
864,0.63743
864,0.637267
865,0.623752
865,0.624493
865,0.621775
865,0.625586
865,0.625861
865,0.625586
865,0.626684
865,0.626566
865,0.626841
865,0.627038
865,0.627353
865,0.627471
865,0.628536
865,0.628615
865,0.628931
865,0.63012
865,0.631712
865,0.632031
865,0.631712
865,0.636335
865,0.641437
865,0.637552
865,0.637959
865,0.639591
865,0.638244
865,0.63743
865,0.637267
865,0.636213
866,0.624493
866,0.621775
866,0.625586
866,0.625861
866,0.625586
866,0.626684
866,0.626566
866,0.626841
866,0.627038
866,0.627353
866,0.627471
866,0.628536
866,0.628615
866,0.628931
866,0.63012
866,0.631712
866,0.632031
866,0.631712
866,0.636335
866,0.641437
866,0.637552
866,0.637959
866,0.639591
866,0.638244
866,0.63743
866,0.637267
866,0.636213
866,0.634316
867,0.621775
867,0.625586
867,0.625861
867,0.625586
867,0.626684
867,0.626566
867,0.626841
867,0.627038
867,0.627353
867,0.627471
867,0.628536
867,0.628615
867,0.628931
867,0.63012
867,0.631712
867,0.632031
867,0.631712
867,0.636335
867,0.641437
867,0.637552
867,0.637959
867,0.639591
867,0.638244
867,0.63743
867,0.637267
867,0.636213
867,0.634316
867,0.633312
868,0.625586
868,0.625861
868,0.625586
868,0.626684
868,0.626566
868,0.626841
868,0.627038
868,0.627353
868,0.627471
868,0.628536
868,0.628615
868,0.628931
868,0.63012
868,0.631712
868,0.632031
868,0.631712
868,0.636335
868,0.641437
868,0.637552
868,0.637959
868,0.639591
868,0.638244
868,0.63743
868,0.637267
868,0.636213
868,0.634316
868,0.633312
868,0.634115
869,0.625861
869,0.625586
869,0.626684
869,0.626566
869,0.626841
869,0.627038
869,0.627353
869,0.627471
869,0.628536
869,0.628615
869,0.628931
869,0.63012
869,0.631712
869,0.632031
869,0.631712
869,0.636335
869,0.641437
869,0.637552
869,0.637959
869,0.639591
869,0.638244
869,0.63743
869,0.637267
869,0.636213
869,0.634316
869,0.633312
869,0.634115
869,0.634518
870,0.625586
870,0.626684
870,0.626566
870,0.626841
870,0.627038
870,0.627353
870,0.627471
870,0.628536
870,0.628615
870,0.628931
870,0.63012
870,0.631712
870,0.632031
870,0.631712
870,0.636335
870,0.641437
870,0.637552
870,0.637959
870,0.639591
870,0.638244
870,0.63743
870,0.637267
870,0.636213
870,0.634316
870,0.633312
870,0.634115
870,0.634518
870,0.63674
871,0.626684
871,0.626566
871,0.626841
871,0.627038
871,0.627353
871,0.627471
871,0.628536
871,0.628615
871,0.628931
871,0.63012
871,0.631712
871,0.632031
871,0.631712
871,0.636335
871,0.641437
871,0.637552
871,0.637959
871,0.639591
871,0.638244
871,0.63743
871,0.637267
871,0.636213
871,0.634316
871,0.633312
871,0.634115
871,0.634518
871,0.63674
871,0.637349
872,0.626566
872,0.626841
872,0.627038
872,0.627353
872,0.627471
872,0.628536
872,0.628615
872,0.628931
872,0.63012
872,0.631712
872,0.632031
872,0.631712
872,0.636335
872,0.641437
872,0.637552
872,0.637959
872,0.639591
872,0.638244
872,0.63743
872,0.637267
872,0.636213
872,0.634316
872,0.633312
872,0.634115
872,0.634518
872,0.63674
872,0.637349
872,0.634316
873,0.626841
873,0.627038
873,0.627353
873,0.627471
873,0.628536
873,0.628615
873,0.628931
873,0.63012
873,0.631712
873,0.632031
873,0.631712
873,0.636335
873,0.641437
873,0.637552
873,0.637959
873,0.639591
873,0.638244
873,0.63743
873,0.637267
873,0.636213
873,0.634316
873,0.633312
873,0.634115
873,0.634518
873,0.63674
873,0.637349
873,0.634316
873,0.629723
874,0.627038
874,0.627353
874,0.627471
874,0.628536
874,0.628615
874,0.628931
874,0.63012
874,0.631712
874,0.632031
874,0.631712
874,0.636335
874,0.641437
874,0.637552
874,0.637959
874,0.639591
874,0.638244
874,0.63743
874,0.637267
874,0.636213
874,0.634316
874,0.633312
874,0.634115
874,0.634518
874,0.63674
874,0.637349
874,0.634316
874,0.629723
874,0.630517
875,0.627353
875,0.627471
875,0.628536
875,0.628615
875,0.628931
875,0.63012
875,0.631712
875,0.632031
875,0.631712
875,0.636335
875,0.641437
875,0.637552
875,0.637959
875,0.639591
875,0.638244
875,0.63743
875,0.637267
875,0.636213
875,0.634316
875,0.633312
875,0.634115
875,0.634518
875,0.63674
875,0.637349
875,0.634316
875,0.629723
875,0.630517
875,0.627746
876,0.627471
876,0.628536
876,0.628615
876,0.628931
876,0.63012
876,0.631712
876,0.632031
876,0.631712
876,0.636335
876,0.641437
876,0.637552
876,0.637959
876,0.639591
876,0.638244
876,0.63743
876,0.637267
876,0.636213
876,0.634316
876,0.633312
876,0.634115
876,0.634518
876,0.63674
876,0.637349
876,0.634316
876,0.629723
876,0.630517
876,0.627746
876,0.629129
877,0.628536
877,0.628615
877,0.628931
877,0.63012
877,0.631712
877,0.632031
877,0.631712
877,0.636335
877,0.641437
877,0.637552
877,0.637959
877,0.639591
877,0.638244
877,0.63743
877,0.637267
877,0.636213
877,0.634316
877,0.633312
877,0.634115
877,0.634518
877,0.63674
877,0.637349
877,0.634316
877,0.629723
877,0.630517
877,0.627746
877,0.629129
877,0.629921
878,0.628615
878,0.628931
878,0.63012
878,0.631712
878,0.632031
878,0.631712
878,0.636335
878,0.641437
878,0.637552
878,0.637959
878,0.639591
878,0.638244
878,0.63743
878,0.637267
878,0.636213
878,0.634316
878,0.633312
878,0.634115
878,0.634518
878,0.63674
878,0.637349
878,0.634316
878,0.629723
878,0.630517
878,0.627746
878,0.629129
878,0.629921
878,0.628141
879,0.628931
879,0.63012
879,0.631712
879,0.632031
879,0.631712
879,0.636335
879,0.641437
879,0.637552
879,0.637959
879,0.639591
879,0.638244
879,0.63743
879,0.637267
879,0.636213
879,0.634316
879,0.633312
879,0.634115
879,0.634518
879,0.63674
879,0.637349
879,0.634316
879,0.629723
879,0.630517
879,0.627746
879,0.629129
879,0.629921
879,0.628141
879,0.627274
880,0.63012
880,0.631712
880,0.632031
880,0.631712
880,0.636335
880,0.641437
880,0.637552
880,0.637959
880,0.639591
880,0.638244
880,0.63743
880,0.637267
880,0.636213
880,0.634316
880,0.633312
880,0.634115
880,0.634518
880,0.63674
880,0.637349
880,0.634316
880,0.629723
880,0.630517
880,0.627746
880,0.629129
880,0.629921
880,0.628141
880,0.627274
880,0.627746
881,0.631712
881,0.632031
881,0.631712
881,0.636335
881,0.641437
881,0.637552
881,0.637959
881,0.639591
881,0.638244
881,0.63743
881,0.637267
881,0.636213
881,0.634316
881,0.633312
881,0.634115
881,0.634518
881,0.63674
881,0.637349
881,0.634316
881,0.629723
881,0.630517
881,0.627746
881,0.629129
881,0.629921
881,0.628141
881,0.627274
881,0.627746
881,0.627471
882,0.632031
882,0.631712
882,0.636335
882,0.641437
882,0.637552
882,0.637959
882,0.639591
882,0.638244
882,0.63743
882,0.637267
882,0.636213
882,0.634316
882,0.633312
882,0.634115
882,0.634518
882,0.63674
882,0.637349
882,0.634316
882,0.629723
882,0.630517
882,0.627746
882,0.629129
882,0.629921
882,0.628141
882,0.627274
882,0.627746
882,0.627471
882,0.627943
883,0.631712
883,0.636335
883,0.641437
883,0.637552
883,0.637959
883,0.639591
883,0.638244
883,0.63743
883,0.637267
883,0.636213
883,0.634316
883,0.633312
883,0.634115
883,0.634518
883,0.63674
883,0.637349
883,0.634316
883,0.629723
883,0.630517
883,0.627746
883,0.629129
883,0.629921
883,0.628141
883,0.627274
883,0.627746
883,0.627471
883,0.627943
883,0.628141
884,0.636335
884,0.641437
884,0.637552
884,0.637959
884,0.639591
884,0.638244
884,0.63743
884,0.637267
884,0.636213
884,0.634316
884,0.633312
884,0.634115
884,0.634518
884,0.63674
884,0.637349
884,0.634316
884,0.629723
884,0.630517
884,0.627746
884,0.629129
884,0.629921
884,0.628141
884,0.627274
884,0.627746
884,0.627471
884,0.627943
884,0.628141
884,0.627235
885,0.641437
885,0.637552
885,0.637959
885,0.639591
885,0.638244
885,0.63743
885,0.637267
885,0.636213
885,0.634316
885,0.633312
885,0.634115
885,0.634518
885,0.63674
885,0.637349
885,0.634316
885,0.629723
885,0.630517
885,0.627746
885,0.629129
885,0.629921
885,0.628141
885,0.627274
885,0.627746
885,0.627471
885,0.627943
885,0.628141
885,0.627235
885,0.628417
886,0.637552
886,0.637959
886,0.639591
886,0.638244
886,0.63743
886,0.637267
886,0.636213
886,0.634316
886,0.633312
886,0.634115
886,0.634518
886,0.63674
886,0.637349
886,0.634316
886,0.629723
886,0.630517
886,0.627746
886,0.629129
886,0.629921
886,0.628141
886,0.627274
886,0.627746
886,0.627471
886,0.627943
886,0.628141
886,0.627235
886,0.628417
886,0.627156
887,0.637959
887,0.639591
887,0.638244
887,0.63743
887,0.637267
887,0.636213
887,0.634316
887,0.633312
887,0.634115
887,0.634518
887,0.63674
887,0.637349
887,0.634316
887,0.629723
887,0.630517
887,0.627746
887,0.629129
887,0.629921
887,0.628141
887,0.627274
887,0.627746
887,0.627471
887,0.627943
887,0.628141
887,0.627235
887,0.628417
887,0.627156
887,0.626763
888,0.639591
888,0.638244
888,0.63743
888,0.637267
888,0.636213
888,0.634316
888,0.633312
888,0.634115
888,0.634518
888,0.63674
888,0.637349
888,0.634316
888,0.629723
888,0.630517
888,0.627746
888,0.629129
888,0.629921
888,0.628141
888,0.627274
888,0.627746
888,0.627471
888,0.627943
888,0.628141
888,0.627235
888,0.628417
888,0.627156
888,0.626763
888,0.625391
889,0.638244
889,0.63743
889,0.637267
889,0.636213
889,0.634316
889,0.633312
889,0.634115
889,0.634518
889,0.63674
889,0.637349
889,0.634316
889,0.629723
889,0.630517
889,0.627746
889,0.629129
889,0.629921
889,0.628141
889,0.627274
889,0.627746
889,0.627471
889,0.627943
889,0.628141
889,0.627235
889,0.628417
889,0.627156
889,0.626763
889,0.625391
889,0.625978
890,0.63743
890,0.637267
890,0.636213
890,0.634316
890,0.633312
890,0.634115
890,0.634518
890,0.63674
890,0.637349
890,0.634316
890,0.629723
890,0.630517
890,0.627746
890,0.629129
890,0.629921
890,0.628141
890,0.627274
890,0.627746
890,0.627471
890,0.627943
890,0.628141
890,0.627235
890,0.628417
890,0.627156
890,0.626763
890,0.625391
890,0.625978
890,0.625195
891,0.637267
891,0.636213
891,0.634316
891,0.633312
891,0.634115
891,0.634518
891,0.63674
891,0.637349
891,0.634316
891,0.629723
891,0.630517
891,0.627746
891,0.629129
891,0.629921
891,0.628141
891,0.627274
891,0.627746
891,0.627471
891,0.627943
891,0.628141
891,0.627235
891,0.628417
891,0.627156
891,0.626763
891,0.625391
891,0.625978
891,0.625195
891,0.625978
892,0.636213
892,0.634316
892,0.633312
892,0.634115
892,0.634518
892,0.63674
892,0.637349
892,0.634316
892,0.629723
892,0.630517
892,0.627746
892,0.629129
892,0.629921
892,0.628141
892,0.627274
892,0.627746
892,0.627471
892,0.627943
892,0.628141
892,0.627235
892,0.628417
892,0.627156
892,0.626763
892,0.625391
892,0.625978
892,0.625195
892,0.625978
892,0.624493
893,0.634316
893,0.633312
893,0.634115
893,0.634518
893,0.63674
893,0.637349
893,0.634316
893,0.629723
893,0.630517
893,0.627746
893,0.629129
893,0.629921
893,0.628141
893,0.627274
893,0.627746
893,0.627471
893,0.627943
893,0.628141
893,0.627235
893,0.628417
893,0.627156
893,0.626763
893,0.625391
893,0.625978
893,0.625195
893,0.625978
893,0.624493
893,0.62422
894,0.633312
894,0.634115
894,0.634518
894,0.63674
894,0.637349
894,0.634316
894,0.629723
894,0.630517
894,0.627746
894,0.629129
894,0.629921
894,0.628141
894,0.627274
894,0.627746
894,0.627471
894,0.627943
894,0.628141
894,0.627235
894,0.628417
894,0.627156
894,0.626763
894,0.625391
894,0.625978
894,0.625195
894,0.625978
894,0.624493
894,0.62422
894,0.624805
895,0.634115
895,0.634518
895,0.63674
895,0.637349
895,0.634316
895,0.629723
895,0.630517
895,0.627746
895,0.629129
895,0.629921
895,0.628141
895,0.627274
895,0.627746
895,0.627471
895,0.627943
895,0.628141
895,0.627235
895,0.628417
895,0.627156
895,0.626763
895,0.625391
895,0.625978
895,0.625195
895,0.625978
895,0.624493
895,0.62422
895,0.624805
895,0.625586
896,0.634518
896,0.63674
896,0.637349
896,0.634316
896,0.629723
896,0.630517
896,0.627746
896,0.629129
896,0.629921
896,0.628141
896,0.627274
896,0.627746
896,0.627471
896,0.627943
896,0.628141
896,0.627235
896,0.628417
896,0.627156
896,0.626763
896,0.625391
896,0.625978
896,0.625195
896,0.625978
896,0.624493
896,0.62422
896,0.624805
896,0.625586
896,0.625117
897,0.63674
897,0.637349
897,0.634316
897,0.629723
897,0.630517
897,0.627746
897,0.629129
897,0.629921
897,0.628141
897,0.627274
897,0.627746
897,0.627471
897,0.627943
897,0.628141
897,0.627235
897,0.628417
897,0.627156
897,0.626763
897,0.625391
897,0.625978
897,0.625195
897,0.625978
897,0.624493
897,0.62422
897,0.624805
897,0.625586
897,0.625117
897,0.624025
898,0.637349
898,0.634316
898,0.629723
898,0.630517
898,0.627746
898,0.629129
898,0.629921
898,0.628141
898,0.627274
898,0.627746
898,0.627471
898,0.627943
898,0.628141
898,0.627235
898,0.628417
898,0.627156
898,0.626763
898,0.625391
898,0.625978
898,0.625195
898,0.625978
898,0.624493
898,0.62422
898,0.624805
898,0.625586
898,0.625117
898,0.624025
898,0.625117
899,0.634316
899,0.629723
899,0.630517
899,0.627746
899,0.629129
899,0.629921
899,0.628141
899,0.627274
899,0.627746
899,0.627471
899,0.627943
899,0.628141
899,0.627235
899,0.628417
899,0.627156
899,0.626763
899,0.625391
899,0.625978
899,0.625195
899,0.625978
899,0.624493
899,0.62422
899,0.624805
899,0.625586
899,0.625117
899,0.624025
899,0.625117
899,0.6259
900,0.629723
900,0.630517
900,0.627746
900,0.629129
900,0.629921
900,0.628141
900,0.627274
900,0.627746
900,0.627471
900,0.627943
900,0.628141
900,0.627235
900,0.628417
900,0.627156
900,0.626763
900,0.625391
900,0.625978
900,0.625195
900,0.625978
900,0.624493
900,0.62422
900,0.624805
900,0.625586
900,0.625117
900,0.624025
900,0.625117
900,0.6259
900,0.625978
901,0.630517
901,0.627746
901,0.629129
901,0.629921
901,0.628141
901,0.627274
901,0.627746
901,0.627471
901,0.627943
901,0.628141
901,0.627235
901,0.628417
901,0.627156
901,0.626763
901,0.625391
901,0.625978
901,0.625195
901,0.625978
901,0.624493
901,0.62422
901,0.624805
901,0.625586
901,0.625117
901,0.624025
901,0.625117
901,0.6259
901,0.625978
901,0.625782
902,0.627746
902,0.629129
902,0.629921
902,0.628141
902,0.627274
902,0.627746
902,0.627471
902,0.627943
902,0.628141
902,0.627235
902,0.628417
902,0.627156
902,0.626763
902,0.625391
902,0.625978
902,0.625195
902,0.625978
902,0.624493
902,0.62422
902,0.624805
902,0.625586
902,0.625117
902,0.624025
902,0.625117
902,0.6259
902,0.625978
902,0.625782
902,0.625861
903,0.629129
903,0.629921
903,0.628141
903,0.627274
903,0.627746
903,0.627471
903,0.627943
903,0.628141
903,0.627235
903,0.628417
903,0.627156
903,0.626763
903,0.625391
903,0.625978
903,0.625195
903,0.625978
903,0.624493
903,0.62422
903,0.624805
903,0.625586
903,0.625117
903,0.624025
903,0.625117
903,0.6259
903,0.625978
903,0.625782
903,0.625861
903,0.626959
904,0.629921
904,0.628141
904,0.627274
904,0.627746
904,0.627471
904,0.627943
904,0.628141
904,0.627235
904,0.628417
904,0.627156
904,0.626763
904,0.625391
904,0.625978
904,0.625195
904,0.625978
904,0.624493
904,0.62422
904,0.624805
904,0.625586
904,0.625117
904,0.624025
904,0.625117
904,0.6259
904,0.625978
904,0.625782
904,0.625861
904,0.626959
904,0.627077
905,0.628141
905,0.627274
905,0.627746
905,0.627471
905,0.627943
905,0.628141
905,0.627235
905,0.628417
905,0.627156
905,0.626763
905,0.625391
905,0.625978
905,0.625195
905,0.625978
905,0.624493
905,0.62422
905,0.624805
905,0.625586
905,0.625117
905,0.624025
905,0.625117
905,0.6259
905,0.625978
905,0.625782
905,0.625861
905,0.626959
905,0.627077
905,0.627156
906,0.627274
906,0.627746
906,0.627471
906,0.627943
906,0.628141
906,0.627235
906,0.628417
906,0.627156
906,0.626763
906,0.625391
906,0.625978
906,0.625195
906,0.625978
906,0.624493
906,0.62422
906,0.624805
906,0.625586
906,0.625117
906,0.624025
906,0.625117
906,0.6259
906,0.625978
906,0.625782
906,0.625861
906,0.626959
906,0.627077
906,0.627156
906,0.627668
907,0.627746
907,0.627471
907,0.627943
907,0.628141
907,0.627235
907,0.628417
907,0.627156
907,0.626763
907,0.625391
907,0.625978
907,0.625195
907,0.625978
907,0.624493
907,0.62422
907,0.624805
907,0.625586
907,0.625117
907,0.624025
907,0.625117
907,0.6259
907,0.625978
907,0.625782
907,0.625861
907,0.626959
907,0.627077
907,0.627156
907,0.627668
907,0.627865
908,0.627471
908,0.627943
908,0.628141
908,0.627235
908,0.628417
908,0.627156
908,0.626763
908,0.625391
908,0.625978
908,0.625195
908,0.625978
908,0.624493
908,0.62422
908,0.624805
908,0.625586
908,0.625117
908,0.624025
908,0.625117
908,0.6259
908,0.625978
908,0.625782
908,0.625861
908,0.626959
908,0.627077
908,0.627156
908,0.627668
908,0.627865
908,0.627668
909,0.627943
909,0.628141
909,0.627235
909,0.628417
909,0.627156
909,0.626763
909,0.625391
909,0.625978
909,0.625195
909,0.625978
909,0.624493
909,0.62422
909,0.624805
909,0.625586
909,0.625117
909,0.624025
909,0.625117
909,0.6259
909,0.625978
909,0.625782
909,0.625861
909,0.626959
909,0.627077
909,0.627156
909,0.627668
909,0.627865
909,0.627668
909,0.627825
910,0.628141
910,0.627235
910,0.628417
910,0.627156
910,0.626763
910,0.625391
910,0.625978
910,0.625195
910,0.625978
910,0.624493
910,0.62422
910,0.624805
910,0.625586
910,0.625117
910,0.624025
910,0.625117
910,0.6259
910,0.625978
910,0.625782
910,0.625861
910,0.626959
910,0.627077
910,0.627156
910,0.627668
910,0.627865
910,0.627668
910,0.627825
910,0.627549
911,0.627235
911,0.628417
911,0.627156
911,0.626763
911,0.625391
911,0.625978
911,0.625195
911,0.625978
911,0.624493
911,0.62422
911,0.624805
911,0.625586
911,0.625117
911,0.624025
911,0.625117
911,0.6259
911,0.625978
911,0.625782
911,0.625861
911,0.626959
911,0.627077
911,0.627156
911,0.627668
911,0.627865
911,0.627668
911,0.627825
911,0.627549
911,0.628141
912,0.628417
912,0.627156
912,0.626763
912,0.625391
912,0.625978
912,0.625195
912,0.625978
912,0.624493
912,0.62422
912,0.624805
912,0.625586
912,0.625117
912,0.624025
912,0.625117
912,0.6259
912,0.625978
912,0.625782
912,0.625861
912,0.626959
912,0.627077
912,0.627156
912,0.627668
912,0.627865
912,0.627668
912,0.627825
912,0.627549
912,0.628141
912,0.627353
913,0.627156
913,0.626763
913,0.625391
913,0.625978
913,0.625195
913,0.625978
913,0.624493
913,0.62422
913,0.624805
913,0.625586
913,0.625117
913,0.624025
913,0.625117
913,0.6259
913,0.625978
913,0.625782
913,0.625861
913,0.626959
913,0.627077
913,0.627156
913,0.627668
913,0.627865
913,0.627668
913,0.627825
913,0.627549
913,0.628141
913,0.627353
913,0.62461
914,0.626763
914,0.625391
914,0.625978
914,0.625195
914,0.625978
914,0.624493
914,0.62422
914,0.624805
914,0.625586
914,0.625117
914,0.624025
914,0.625117
914,0.6259
914,0.625978
914,0.625782
914,0.625861
914,0.626959
914,0.627077
914,0.627156
914,0.627668
914,0.627865
914,0.627668
914,0.627825
914,0.627549
914,0.628141
914,0.627353
914,0.62461
914,0.625391
915,0.625391
915,0.625978
915,0.625195
915,0.625978
915,0.624493
915,0.62422
915,0.624805
915,0.625586
915,0.625117
915,0.624025
915,0.625117
915,0.6259
915,0.625978
915,0.625782
915,0.625861
915,0.626959
915,0.627077
915,0.627156
915,0.627668
915,0.627865
915,0.627668
915,0.627825
915,0.627549
915,0.628141
915,0.627353
915,0.62461
915,0.625391
915,0.62422
916,0.625978
916,0.625195
916,0.625978
916,0.624493
916,0.62422
916,0.624805
916,0.625586
916,0.625117
916,0.624025
916,0.625117
916,0.6259
916,0.625978
916,0.625782
916,0.625861
916,0.626959
916,0.627077
916,0.627156
916,0.627668
916,0.627865
916,0.627668
916,0.627825
916,0.627549
916,0.628141
916,0.627353
916,0.62461
916,0.625391
916,0.62422
916,0.622665
917,0.625195
917,0.625978
917,0.624493
917,0.62422
917,0.624805
917,0.625586
917,0.625117
917,0.624025
917,0.625117
917,0.6259
917,0.625978
917,0.625782
917,0.625861
917,0.626959
917,0.627077
917,0.627156
917,0.627668
917,0.627865
917,0.627668
917,0.627825
917,0.627549
917,0.628141
917,0.627353
917,0.62461
917,0.625391
917,0.62422
917,0.622665
917,0.621697
918,0.625978
918,0.624493
918,0.62422
918,0.624805
918,0.625586
918,0.625117
918,0.624025
918,0.625117
918,0.6259
918,0.625978
918,0.625782
918,0.625861
918,0.626959
918,0.627077
918,0.627156
918,0.627668
918,0.627865
918,0.627668
918,0.627825
918,0.627549
918,0.628141
918,0.627353
918,0.62461
918,0.625391
918,0.62422
918,0.622665
918,0.621697
918,0.619963
919,0.624493
919,0.62422
919,0.624805
919,0.625586
919,0.625117
919,0.624025
919,0.625117
919,0.6259
919,0.625978
919,0.625782
919,0.625861
919,0.626959
919,0.627077
919,0.627156
919,0.627668
919,0.627865
919,0.627668
919,0.627825
919,0.627549
919,0.628141
919,0.627353
919,0.62461
919,0.625391
919,0.62422
919,0.622665
919,0.621697
919,0.619963
919,0.62054
920,0.62422
920,0.624805
920,0.625586
920,0.625117
920,0.624025
920,0.625117
920,0.6259
920,0.625978
920,0.625782
920,0.625861
920,0.626959
920,0.627077
920,0.627156
920,0.627668
920,0.627865
920,0.627668
920,0.627825
920,0.627549
920,0.628141
920,0.627353
920,0.62461
920,0.625391
920,0.62422
920,0.622665
920,0.621697
920,0.619963
920,0.62054
920,0.624805
921,0.624805
921,0.625586
921,0.625117
921,0.624025
921,0.625117
921,0.6259
921,0.625978
921,0.625782
921,0.625861
921,0.626959
921,0.627077
921,0.627156
921,0.627668
921,0.627865
921,0.627668
921,0.627825
921,0.627549
921,0.628141
921,0.627353
921,0.62461
921,0.625391
921,0.62422
921,0.622665
921,0.621697
921,0.619963
921,0.62054
921,0.624805
921,0.627746
922,0.625586
922,0.625117
922,0.624025
922,0.625117
922,0.6259
922,0.625978
922,0.625782
922,0.625861
922,0.626959
922,0.627077
922,0.627156
922,0.627668
922,0.627865
922,0.627668
922,0.627825
922,0.627549
922,0.628141
922,0.627353
922,0.62461
922,0.625391
922,0.62422
922,0.622665
922,0.621697
922,0.619963
922,0.62054
922,0.624805
922,0.627746
922,0.626174
923,0.625117
923,0.624025
923,0.625117
923,0.6259
923,0.625978
923,0.625782
923,0.625861
923,0.626959
923,0.627077
923,0.627156
923,0.627668
923,0.627865
923,0.627668
923,0.627825
923,0.627549
923,0.628141
923,0.627353
923,0.62461
923,0.625391
923,0.62422
923,0.622665
923,0.621697
923,0.619963
923,0.62054
923,0.624805
923,0.627746
923,0.626174
923,0.6259
924,0.624025
924,0.625117
924,0.6259
924,0.625978
924,0.625782
924,0.625861
924,0.626959
924,0.627077
924,0.627156
924,0.627668
924,0.627865
924,0.627668
924,0.627825
924,0.627549
924,0.628141
924,0.627353
924,0.62461
924,0.625391
924,0.62422
924,0.622665
924,0.621697
924,0.619963
924,0.62054
924,0.624805
924,0.627746
924,0.626174
924,0.6259
924,0.622278
925,0.625117
925,0.6259
925,0.625978
925,0.625782
925,0.625861
925,0.626959
925,0.627077
925,0.627156
925,0.627668
925,0.627865
925,0.627668
925,0.627825
925,0.627549
925,0.628141
925,0.627353
925,0.62461
925,0.625391
925,0.62422
925,0.622665
925,0.621697
925,0.619963
925,0.62054
925,0.624805
925,0.627746
925,0.626174
925,0.6259
925,0.622278
925,0.622665
926,0.6259
926,0.625978
926,0.625782
926,0.625861
926,0.626959
926,0.627077
926,0.627156
926,0.627668
926,0.627865
926,0.627668
926,0.627825
926,0.627549
926,0.628141
926,0.627353
926,0.62461
926,0.625391
926,0.62422
926,0.622665
926,0.621697
926,0.619963
926,0.62054
926,0.624805
926,0.627746
926,0.626174
926,0.6259
926,0.622278
926,0.622665
926,0.621118
927,0.625978
927,0.625782
927,0.625861
927,0.626959
927,0.627077
927,0.627156
927,0.627668
927,0.627865
927,0.627668
927,0.627825
927,0.627549
927,0.628141
927,0.627353
927,0.62461
927,0.625391
927,0.62422
927,0.622665
927,0.621697
927,0.619963
927,0.62054
927,0.624805
927,0.627746
927,0.626174
927,0.6259
927,0.622278
927,0.622665
927,0.621118
927,0.621697
928,0.625782
928,0.625861
928,0.626959
928,0.627077
928,0.627156
928,0.627668
928,0.627865
928,0.627668
928,0.627825
928,0.627549
928,0.628141
928,0.627353
928,0.62461
928,0.625391
928,0.62422
928,0.622665
928,0.621697
928,0.619963
928,0.62054
928,0.624805
928,0.627746
928,0.626174
928,0.6259
928,0.622278
928,0.622665
928,0.621118
928,0.621697
928,0.621504
929,0.625861
929,0.626959
929,0.627077
929,0.627156
929,0.627668
929,0.627865
929,0.627668
929,0.627825
929,0.627549
929,0.628141
929,0.627353
929,0.62461
929,0.625391
929,0.62422
929,0.622665
929,0.621697
929,0.619963
929,0.62054
929,0.624805
929,0.627746
929,0.626174
929,0.6259
929,0.622278
929,0.622665
929,0.621118
929,0.621697
929,0.621504
929,0.620925
930,0.626959
930,0.627077
930,0.627156
930,0.627668
930,0.627865
930,0.627668
930,0.627825
930,0.627549
930,0.628141
930,0.627353
930,0.62461
930,0.625391
930,0.62422
930,0.622665
930,0.621697
930,0.619963
930,0.62054
930,0.624805
930,0.627746
930,0.626174
930,0.6259
930,0.622278
930,0.622665
930,0.621118
930,0.621697
930,0.621504
930,0.620925
930,0.621311
931,0.627077
931,0.627156
931,0.627668
931,0.627865
931,0.627668
931,0.627825
931,0.627549
931,0.628141
931,0.627353
931,0.62461
931,0.625391
931,0.62422
931,0.622665
931,0.621697
931,0.619963
931,0.62054
931,0.624805
931,0.627746
931,0.626174
931,0.6259
931,0.622278
931,0.622665
931,0.621118
931,0.621697
931,0.621504
931,0.620925
931,0.621311
931,0.622859
932,0.627156
932,0.627668
932,0.627865
932,0.627668
932,0.627825
932,0.627549
932,0.628141
932,0.627353
932,0.62461
932,0.625391
932,0.62422
932,0.622665
932,0.621697
932,0.619963
932,0.62054
932,0.624805
932,0.627746
932,0.626174
932,0.6259
932,0.622278
932,0.622665
932,0.621118
932,0.621697
932,0.621504
932,0.620925
932,0.621311
932,0.622859
932,0.622355
933,0.627668
933,0.627865
933,0.627668
933,0.627825
933,0.627549
933,0.628141
933,0.627353
933,0.62461
933,0.625391
933,0.62422
933,0.622665
933,0.621697
933,0.619963
933,0.62054
933,0.624805
933,0.627746
933,0.626174
933,0.6259
933,0.622278
933,0.622665
933,0.621118
933,0.621697
933,0.621504
933,0.620925
933,0.621311
933,0.622859
933,0.622355
933,0.623441
934,0.627865
